Flag,ID,HexID,From Table
genflag0937,6057,17A9,8
genflag0938,6058,17AA,8
genflag0939,6059,17AB,8
genflag0940,6060,17AC,8
genflag0941,6061,17AD,8
genflag0942,6062,17AE,8
genflag0943,6063,17AF,8
genflag0944,6064,17B0,8
genflag0945,6065,17B1,8
genflag0946,6066,17B2,8
genflag0947,6067,17B3,8
genflag0948,6068,17B4,8
genflag0949,6069,17B5,8
genflag0950,6070,17B6,8
genflag0951,6071,17B7,8
genflag0952,6072,17B8,8
genflag0953,6073,17B9,8
genflag0954,6074,17BA,8
genflag0955,6075,17BB,8
genflag0956,6076,17BC,8
genflag0957,6077,17BD,8
genflag0958,6078,17BE,8
genflag0959,6079,17BF,8
genflag0960,6080,17C0,8
genflag0961,6081,17C1,8
genflag0962,6082,17C2,8
genflag0963,6083,17C3,8
genflag0964,6084,17C4,8
genflag0965,6085,17C5,8
genflag0966,6086,17C6,8
genflag0967,6087,17C7,8
genflag0968,6088,17C8,8
genflag0969,6089,17C9,8
genflag0970,6090,17CA,8
genflag0971,6091,17CB,8
genflag0972,6092,17CC,8
genflag0973,6093,17CD,8
genflag0974,6094,17CE,8
genflag0975,6095,17CF,8
genflag0976,6096,17D0,8
genflag0977,6097,17D1,8
genflag0978,6098,17D2,8
genflag0979,6099,17D3,8
genflag0980,6100,17D4,8
genflag0981,6101,17D5,8
genflag0982,6102,17D6,8
genflag0983,6103,17D7,8
genflag0984,6104,17D8,8
genflag0985,6105,17D9,8
genflag0986,6106,17DA,8
genflag0987,6107,17DB,8
genflag0988,6108,17DC,8
genflag0989,6109,17DD,8
genflag0990,6110,17DE,8
genflag0991,6111,17DF,8
genflag0992,6112,17E0,8
genflag0993,6113,17E1,8
genflag0994,6114,17E2,8
genflag0995,6115,17E3,8
genflag0996,6116,17E4,8
genflag0997,6117,17E5,8
genflag0998,6118,17E6,8
genflag0999,6119,17E7,8
genflag1000,6120,17E8,8
genflag1001,6121,17E9,8
genflag1002,6122,17EA,8
genflag1003,6123,17EB,8
genflag1004,6124,17EC,8
genflag1005,6125,17ED,8
genflag1006,6126,17EE,8
genflag1007,6127,17EF,8
genflag1008,6128,17F0,8
genflag1009,6129,17F1,8
genflag1010,6130,17F2,8
genflag1011,6131,17F3,8
genflag1012,6132,17F4,8
genflag1013,6133,17F5,8
genflag1014,6134,17F6,8
genflag1015,6135,17F7,8
genflag1016,6136,17F8,8
genflag1017,6137,17F9,8
genflag1018,6138,17FA,8
genflag1019,6139,17FB,8
genflag1020,6140,17FC,8
genflag1021,6141,17FD,8
genflag1022,6142,17FE,8
genflag1023,6143,17FF,8
genflag1024,6144,1800,8
genflag1025,6145,1801,8
genflag1026,6146,1802,8
genflag1027,6147,1803,8
genflag1028,6148,1804,8
genflag1029,6149,1805,8
genflag1030,6150,1806,8
genflag1031,6151,1807,8
genflag1032,6152,1808,8
genflag1033,6153,1809,8
genflag1034,6154,180A,8
genflag1035,6155,180B,8
genflag1036,6156,180C,8
genflag1037,6157,180D,8
genflag1038,6158,180E,8
genflag1039,6159,180F,8
genflag1040,6160,1810,8
genflag1041,6161,1811,8
genflag1042,6162,1812,8
genflag1043,6163,1813,8
genflag1044,6164,1814,8
genflag1045,6165,1815,8
genflag1046,6166,1816,8
genflag1047,6167,1817,8
genflag1048,6168,1818,8
genflag1049,6169,1819,8
genflag1050,6170,181A,8
genflag1051,6171,181B,8
genflag1052,6172,181C,8
genflag1053,6173,181D,8
genflag1054,6174,181E,8
genflag1055,6175,181F,8
genflag1056,6176,1820,8
genflag1057,6177,1821,8
genflag1058,6178,1822,8
genflag1059,6179,1823,8
genflag1060,6180,1824,8
genflag1061,6181,1825,8
genflag1062,6182,1826,8
genflag1063,6183,1827,8
genflag1064,6184,1828,8
genflag1065,6185,1829,8
genflag1066,6186,182A,8
genflag1067,6187,182B,8
genflag1068,6188,182C,8
genflag1069,6189,182D,8
genflag1070,6190,182E,8
genflag1071,6191,182F,8
genflag1072,6192,1830,8
genflag1073,6193,1831,8
genflag1074,6194,1832,8
genflag1075,6195,1833,8
genflag1076,6196,1834,8
genflag1077,6197,1835,8
genflag1078,6198,1836,8
genflag1079,6199,1837,8
genflag1080,6200,1838,8
genflag1081,6201,1839,8
genflag1082,6202,183A,8
genflag1083,6203,183B,8
genflag1084,6204,183C,8
genflag1085,6205,183D,8
genflag1086,6206,183E,8
genflag1087,6207,183F,8
genflag1088,6208,1840,8
genflag1089,6209,1841,8
genflag1090,6210,1842,8
genflag1091,6211,1843,8
genflag1092,6212,1844,8
genflag1093,6213,1845,8
genflag1094,6214,1846,8
genflag1095,6215,1847,8
genflag1096,6216,1848,8
genflag1097,6217,1849,8
genflag1098,6218,184A,8
genflag1099,6219,184B,8
genflag1100,6220,184C,8
genflag1101,6221,184D,8
genflag1102,6222,184E,8
genflag1103,6223,184F,8
genflag1104,6224,1850,8
genflag1105,6225,1851,8
genflag1106,6226,1852,8
genflag1107,6227,1853,8
genflag1108,6228,1854,8
genflag1109,6229,1855,8
genflag1110,6230,1856,8
genflag1111,6231,1857,8
genflag1112,6232,1858,8
genflag1113,6233,1859,8
genflag1114,6234,185A,8
genflag1115,6235,185B,8
genflag1116,6236,185C,8
genflag1117,6237,185D,8
genflag1118,6238,185E,8
genflag1119,6239,185F,8
genflag1120,6240,1860,8
genflag1121,6241,1861,8
genflag1122,6242,1862,8
genflag1123,6243,1863,8
genflag1124,6244,1864,8
genflag1125,6245,1865,8
genflag1126,6246,1866,8
genflag1127,6247,1867,8
genflag1128,6248,1868,8
genflag1129,6249,1869,8
genflag1130,6250,186A,8
genflag1131,6251,186B,8
genflag1132,6252,186C,8
genflag1133,6253,186D,8
genflag1134,6254,186E,8
genflag1135,6255,186F,8
genflag1136,6256,1870,8
genflag1137,6257,1871,8
genflag1138,6258,1872,8
genflag1139,6259,1873,8
genflag1140,6260,1874,8
genflag1141,6261,1875,8
genflag1142,6262,1876,8
genflag1143,6263,1877,8
genflag1144,6264,1878,8
genflag1145,6265,1879,8
genflag1146,6266,187A,8
genflag1147,6267,187B,8
genflag1148,6268,187C,8
genflag1149,6269,187D,8
genflag1150,6270,187E,8
genflag1151,6271,187F,8
genflag1152,6272,1880,8
genflag1153,6273,1881,8
genflag1154,6274,1882,8
genflag1155,6275,1883,8
genflag1156,6276,1884,8
genflag1157,6277,1885,8
genflag1158,6278,1886,8
genflag1159,6279,1887,8
genflag1160,6280,1888,8
genflag1161,6281,1889,8
genflag1162,6282,188A,8
genflag1163,6283,188B,8
genflag1164,6284,188C,8
genflag1165,6285,188D,8
genflag1166,6286,188E,8
genflag1167,6287,188F,8
genflag1168,6288,1890,8
genflag1169,6289,1891,8
genflag1170,6290,1892,8
genflag1171,6291,1893,8
genflag1172,6292,1894,8
genflag1173,6293,1895,8
genflag1174,6294,1896,8
genflag1175,6295,1897,8
genflag1176,6296,1898,8
genflag1177,6297,1899,8
genflag1178,6298,189A,8
genflag1179,6299,189B,8
genflag1180,6300,189C,8
genflag1181,6301,189D,8
genflag1182,6302,189E,8
genflag1183,6303,189F,8
genflag1184,6304,18A0,8
genflag1185,6305,18A1,8
genflag1186,6306,18A2,8
genflag1187,6307,18A3,8
genflag1188,6308,18A4,8
genflag1189,6309,18A5,8
genflag1190,6310,18A6,8
genflag1191,6311,18A7,8
genflag1192,6312,18A8,8
genflag1193,6313,18A9,8
genflag1194,6314,18AA,8
genflag1195,6315,18AB,8
genflag1196,6316,18AC,8
genflag1197,6317,18AD,8
genflag1198,6318,18AE,8
genflag1199,6319,18AF,8
genflag1200,6320,18B0,8
genflag1201,6321,18B1,8
genflag1202,6322,18B2,8
genflag1203,6323,18B3,8
genflag1204,6324,18B4,8
genflag1205,6325,18B5,8
genflag1206,6326,18B6,8
genflag1207,6327,18B7,8
genflag1208,6328,18B8,8
genflag1209,6329,18B9,8
genflag1210,6330,18BA,8
genflag1211,6331,18BB,8
genflag1212,6332,18BC,8
genflag1213,6333,18BD,8
genflag1214,6334,18BE,8
genflag1215,6335,18BF,8
genflag1216,6336,18C0,8
genflag1217,6337,18C1,8
genflag1218,6338,18C2,8
genflag1219,6339,18C3,8
genflag1220,6340,18C4,8
genflag1221,6341,18C5,8
genflag1222,6342,18C6,8
genflag1223,6343,18C7,8
genflag1224,6344,18C8,8
genflag1225,6345,18C9,8
genflag1226,6346,18CA,8
genflag1227,6347,18CB,8
genflag1228,6348,18CC,8
genflag1229,6349,18CD,8
genflag1230,6350,18CE,8
genflag1231,6351,18CF,8
genflag1232,6352,18D0,8
genflag1233,6353,18D1,8
genflag1234,6354,18D2,8
genflag1235,6355,18D3,8
genflag1236,6356,18D4,8
genflag1237,6357,18D5,8
genflag1238,6358,18D6,8
genflag1239,6359,18D7,8
genflag1240,6360,18D8,8
genflag1241,6361,18D9,8
genflag1242,6362,18DA,8
genflag1243,6363,18DB,8
genflag1244,6364,18DC,8
genflag1245,6365,18DD,8
genflag1246,6366,18DE,8
genflag1247,6367,18DF,8
genflag1248,6368,18E0,8
genflag1249,6369,18E1,8
genflag1250,6370,18E2,8
genflag1251,6371,18E3,8
genflag1252,6372,18E4,8
genflag1253,6373,18E5,8
genflag1254,6374,18E6,8
genflag1255,6375,18E7,8
genflag1256,6376,18E8,8
genflag1257,6377,18E9,8
genflag1258,6378,18EA,8
genflag1259,6379,18EB,8
genflag1260,6380,18EC,8
genflag1261,6381,18ED,8
genflag1262,6382,18EE,8
genflag1263,6383,18EF,8
genflag1264,6384,18F0,8
genflag1265,6385,18F1,8
genflag1266,6386,18F2,8
genflag1267,6387,18F3,8
genflag1268,6388,18F4,8
genflag1269,6389,18F5,8
genflag1270,6390,18F6,8
genflag1271,6391,18F7,8
genflag1272,6392,18F8,8
genflag1273,6393,18F9,8
genflag1274,6394,18FA,8
genflag1275,6395,18FB,8
genflag1276,6396,18FC,8
genflag1277,6397,18FD,8
genflag1278,6398,18FE,8
genflag1279,6399,18FF,8
genflag1280,6400,1900,8
genflag1281,6401,1901,8
genflag1282,6402,1902,8
genflag1283,6403,1903,8
genflag1284,6404,1904,8
genflag1285,6405,1905,8
genflag1286,6406,1906,8
genflag1287,6407,1907,8
genflag1288,6408,1908,8
genflag1289,6409,1909,8
genflag1290,6410,190A,8
genflag1291,6411,190B,8
genflag1292,6412,190C,8
genflag1293,6413,190D,8
genflag1294,6414,190E,8
genflag1295,6415,190F,8
genflag1296,6416,1910,8
genflag1297,6417,1911,8
genflag1298,6418,1912,8
genflag1299,6419,1913,8
genflag1300,6420,1914,8
genflag1301,6421,1915,8
genflag1302,6422,1916,8
genflag1303,6423,1917,8
genflag1304,6424,1918,8
genflag1305,6425,1919,8
genflag1306,6426,191A,8
genflag1307,6427,191B,8
genflag1308,6428,191C,8
genflag1309,6429,191D,8
genflag1310,6430,191E,8
genflag1311,6431,191F,8
genflag1312,6432,1920,8
genflag1313,6433,1921,8
genflag1314,6434,1922,8
genflag1315,6435,1923,8
genflag1316,6436,1924,8
genflag1317,6437,1925,8
genflag1318,6438,1926,8
genflag1319,6439,1927,8
genflag1320,6440,1928,8
genflag1321,6441,1929,8
genflag1322,6442,192A,8
genflag1323,6443,192B,8
genflag1324,6444,192C,8
genflag1325,6445,192D,8
genflag1326,6446,192E,8
genflag1327,6447,192F,8
genflag1328,6448,1930,8
genflag1329,6449,1931,8
genflag1330,6450,1932,8
genflag1331,6451,1933,8
genflag1332,6452,1934,8
genflag1333,6453,1935,8
genflag1334,6454,1936,8
genflag1335,6455,1937,8
genflag1336,6456,1938,8
genflag1337,6457,1939,8
genflag1338,6458,193A,8
genflag1339,6459,193B,8
genflag1340,6460,193C,8
genflag1341,6461,193D,8
genflag1342,6462,193E,8
genflag1343,6463,193F,8
genflag1344,6464,1940,8
genflag1345,6465,1941,8
genflag1346,6466,1942,8
genflag1347,6467,1943,8
genflag1348,6468,1944,8
genflag1349,6469,1945,8
genflag1350,6470,1946,8
genflag1351,6471,1947,8
genflag1352,6472,1948,8
genflag1353,6473,1949,8
genflag1354,6474,194A,8
genflag1355,6475,194B,8
genflag1356,6476,194C,8
genflag1357,6477,194D,8
genflag1358,6478,194E,8
genflag1359,6479,194F,8
genflag1360,6480,1950,8
genflag1361,6481,1951,8
genflag1362,6482,1952,8
genflag1363,6483,1953,8
genflag1364,6484,1954,8
genflag1365,6485,1955,8
genflag1366,6486,1956,8
genflag1367,6487,1957,8
genflag1368,6488,1958,8
genflag1369,6489,1959,8
genflag1370,6490,195A,8
genflag1371,6491,195B,8
genflag1372,6492,195C,8
genflag1373,6493,195D,8
genflag1374,6494,195E,8
genflag1375,6495,195F,8
genflag1376,6496,1960,8
genflag1377,6497,1961,8
genflag1378,6498,1962,8
genflag1379,6499,1963,8
genflag1380,6500,1964,8
genflag1381,6501,1965,8
genflag1382,6502,1966,8
genflag1383,6503,1967,8
genflag1384,6504,1968,8
genflag1385,6505,1969,8
genflag1386,6506,196A,8
genflag1387,6507,196B,8
genflag1388,6508,196C,8
genflag1389,6509,196D,8
genflag1390,6510,196E,8
genflag1391,6511,196F,8
genflag1392,6512,1970,8
genflag1393,6513,1971,8
genflag1394,6514,1972,8
genflag1395,6515,1973,8
genflag1396,6516,1974,8
genflag1397,6517,1975,8
genflag1398,6518,1976,8
genflag1399,6519,1977,8
genflag1400,6520,1978,8
genflag1401,6521,1979,8
genflag1402,6522,197A,8
genflag1403,6523,197B,8
genflag1404,6524,197C,8
genflag1405,6525,197D,8
genflag1406,6526,197E,8
genflag1407,6527,197F,8
genflag1408,6528,1980,8
genflag1409,6529,1981,8
genflag1410,6530,1982,8
genflag1411,6531,1983,8
genflag1412,6532,1984,8
genflag1413,6533,1985,8
genflag1414,6534,1986,8
genflag1415,6535,1987,8
genflag1416,6536,1988,8
genflag1417,6537,1989,8
genflag1418,6538,198A,8
genflag1419,6539,198B,8
genflag1420,6540,198C,8
genflag1421,6541,198D,8
genflag1422,6542,198E,8
genflag1423,6543,198F,8
genflag1424,6544,1990,8
genflag1425,6545,1991,8
genflag1426,6546,1992,8
genflag1427,6547,1993,8
genflag1428,6548,1994,8
genflag1429,6549,1995,8
genflag1430,6550,1996,8
genflag1431,6551,1997,8
genflag1432,6552,1998,8
genflag1433,6553,1999,8
genflag1434,6554,199A,8
genflag1435,6555,199B,8
genflag1436,6556,199C,8
genflag1437,6557,199D,8
genflag1438,6558,199E,8
genflag1439,6559,199F,8
genflag1440,6560,19A0,8
genflag1441,6561,19A1,8
genflag1442,6562,19A2,8
genflag1443,6563,19A3,8
genflag1444,6564,19A4,8
genflag1445,6565,19A5,8
genflag1446,6566,19A6,8
genflag1447,6567,19A7,8
genflag1448,6568,19A8,8
genflag1449,6569,19A9,8
genflag1450,6570,19AA,8
genflag1451,6571,19AB,8
genflag1452,6572,19AC,8
genflag1453,6573,19AD,8
genflag1454,6574,19AE,8
genflag1455,6575,19AF,8
genflag1456,6576,19B0,8
genflag1457,6577,19B1,8
genflag1458,6578,19B2,8
genflag1459,6579,19B3,8
genflag1460,6580,19B4,8
genflag1461,6581,19B5,8
genflag1462,6582,19B6,8
genflag1463,6583,19B7,8
genflag1464,6584,19B8,8
genflag1465,6585,19B9,8
genflag1466,6586,19BA,8
genflag1467,6587,19BB,8
genflag1468,6588,19BC,8
genflag1469,6589,19BD,8
genflag1470,6590,19BE,8
genflag1471,6591,19BF,8
genflag1472,6592,19C0,8
genflag1473,6593,19C1,8
genflag1474,6594,19C2,8
genflag1475,6595,19C3,8
genflag1476,6596,19C4,8
genflag1477,6597,19C5,8
genflag1478,6598,19C6,8
genflag1479,6599,19C7,8
genflag1480,6600,19C8,8
genflag1481,6601,19C9,8
genflag1482,6602,19CA,8
genflag1483,6603,19CB,8
genflag1484,6604,19CC,8
genflag1485,6605,19CD,8
genflag1486,6606,19CE,8
genflag1487,6607,19CF,8
genflag1488,6608,19D0,8
genflag1489,6609,19D1,8
genflag1490,6610,19D2,8
genflag1491,6611,19D3,8
genflag1492,6612,19D4,8
genflag1493,6613,19D5,8
genflag1494,6614,19D6,8
genflag1495,6615,19D7,8
genflag1496,6616,19D8,8
genflag1497,6617,19D9,8
genflag1498,6618,19DA,8
genflag1499,6619,19DB,8
genflag1500,6620,19DC,8
genflag1501,6621,19DD,8
genflag1502,6622,19DE,8
genflag1503,6623,19DF,8
genflag1504,6624,19E0,8
genflag1505,6625,19E1,8
genflag1506,6626,19E2,8
genflag1507,6627,19E3,8
genflag1508,6628,19E4,8
genflag1509,6629,19E5,8
genflag1510,6630,19E6,8
genflag1511,6631,19E7,8
genflag1512,6632,19E8,8
genflag1513,6633,19E9,8
genflag1514,6634,19EA,8
genflag1515,6635,19EB,8
genflag1516,6636,19EC,8
genflag1517,6637,19ED,8
genflag1518,6638,19EE,8
genflag1519,6639,19EF,8
genflag1520,6640,19F0,8
genflag1521,6641,19F1,8
genflag1522,6642,19F2,8
genflag1523,6643,19F3,8
genflag1524,6644,19F4,8
genflag1525,6645,19F5,8
genflag1526,6646,19F6,8
genflag1527,6647,19F7,8
genflag1528,6648,19F8,8
genflag1529,6649,19F9,8
genflag1530,6650,19FA,8
genflag1531,6651,19FB,8
genflag1532,6652,19FC,8
genflag1533,6653,19FD,8
genflag1534,6654,19FE,8
genflag1535,6655,19FF,8
genflag1536,6656,1A00,8
genflag1537,6657,1A01,8
genflag1538,6658,1A02,8
genflag1539,6659,1A03,8
genflag1540,6660,1A04,8
genflag1541,6661,1A05,8
genflag1542,6662,1A06,8
genflag1543,6663,1A07,8
genflag1544,6664,1A08,8
genflag1545,6665,1A09,8
genflag1546,6666,1A0A,8
genflag1547,6667,1A0B,8
genflag1548,6668,1A0C,8
genflag1549,6669,1A0D,8
genflag1550,6670,1A0E,8
genflag1551,6671,1A0F,8
genflag1552,6672,1A10,8
genflag1553,6673,1A11,8
genflag1554,6674,1A12,8
genflag1555,6675,1A13,8
genflag1556,6676,1A14,8
genflag1557,6677,1A15,8
genflag1558,6678,1A16,8
genflag1559,6679,1A17,8
genflag1560,6680,1A18,8
genflag1561,6681,1A19,8
genflag1562,6682,1A1A,8
genflag1563,6683,1A1B,8
genflag1564,6684,1A1C,8
genflag1565,6685,1A1D,8
genflag1566,6686,1A1E,8
genflag1567,6687,1A1F,8
genflag1568,6688,1A20,8
genflag1569,6689,1A21,8
genflag1570,6690,1A22,8
genflag1571,6691,1A23,8
genflag1572,6692,1A24,8
genflag1573,6693,1A25,8
genflag1574,6694,1A26,8
genflag1575,6695,1A27,8
genflag1576,6696,1A28,8
genflag1577,6697,1A29,8
genflag1578,6698,1A2A,8
genflag1579,6699,1A2B,8
genflag1580,6700,1A2C,8
genflag1581,6701,1A2D,8
genflag1582,6702,1A2E,8
genflag1583,6703,1A2F,8
genflag1584,6704,1A30,8
genflag1585,6705,1A31,8
genflag1586,6706,1A32,8
genflag1587,6707,1A33,8
genflag1588,6708,1A34,8
genflag1589,6709,1A35,8
genflag1590,6710,1A36,8
genflag1591,6711,1A37,8
genflag1592,6712,1A38,8
genflag1593,6713,1A39,8
genflag1594,6714,1A3A,8
genflag1595,6715,1A3B,8
genflag1596,6716,1A3C,8
genflag1597,6717,1A3D,8
genflag1598,6718,1A3E,8
genflag1599,6719,1A3F,8
genflag1600,6720,1A40,8
genflag1601,6721,1A41,8
genflag1602,6722,1A42,8
genflag1603,6723,1A43,8
genflag1604,6724,1A44,8
genflag1605,6725,1A45,8
genflag1606,6726,1A46,8
genflag1607,6727,1A47,8
genflag1608,6728,1A48,8
genflag1609,6729,1A49,8
genflag1610,6730,1A4A,8
genflag1611,6731,1A4B,8
genflag1612,6732,1A4C,8
genflag1613,6733,1A4D,8
genflag1614,6734,1A4E,8
genflag1615,6735,1A4F,8
genflag1616,6736,1A50,8
genflag1617,6737,1A51,8
genflag1618,6738,1A52,8
genflag1619,6739,1A53,8
genflag1620,6740,1A54,8
genflag1621,6741,1A55,8
genflag1622,6742,1A56,8
genflag1623,6743,1A57,8
genflag1624,6744,1A58,8
genflag1625,6745,1A59,8
genflag1626,6746,1A5A,8
genflag1627,6747,1A5B,8
genflag1628,6748,1A5C,8
genflag1629,6749,1A5D,8
genflag1630,6750,1A5E,8
genflag1631,6751,1A5F,8
genflag1632,6752,1A60,8
genflag1633,6753,1A61,8
genflag1634,6754,1A62,8
genflag1635,6755,1A63,8
genflag1636,6756,1A64,8
genflag1637,6757,1A65,8
genflag1638,6758,1A66,8
genflag1639,6759,1A67,8
genflag1640,6760,1A68,8
genflag1641,6761,1A69,8
genflag1642,6762,1A6A,8
genflag1643,6763,1A6B,8
genflag1644,6764,1A6C,8
genflag1645,6765,1A6D,8
genflag1646,6766,1A6E,8
genflag1647,6767,1A6F,8
genflag1648,6768,1A70,8
genflag1649,6769,1A71,8
genflag1650,6770,1A72,8
genflag1651,6771,1A73,8
genflag1652,6772,1A74,8
genflag1653,6773,1A75,8
genflag1654,6774,1A76,8
genflag1655,6775,1A77,8
genflag1656,6776,1A78,8
genflag1657,6777,1A79,8
genflag1658,6778,1A7A,8
genflag1659,6779,1A7B,8
genflag1660,6780,1A7C,8
genflag1661,6781,1A7D,8
genflag1662,6782,1A7E,8
genflag1663,6783,1A7F,8
genflag1664,6784,1A80,8
genflag1665,6785,1A81,8
genflag1666,6786,1A82,8
genflag1667,6787,1A83,8
genflag1668,6788,1A84,8
genflag1669,6789,1A85,8
genflag1670,6790,1A86,8
genflag1671,6791,1A87,8
genflag1672,6792,1A88,8
genflag1673,6793,1A89,8
genflag1674,6794,1A8A,8
genflag1675,6795,1A8B,8
genflag1676,6796,1A8C,8
genflag1677,6797,1A8D,8
genflag1678,6798,1A8E,8
genflag1679,6799,1A8F,8
genflag1680,6800,1A90,8
genflag1681,6801,1A91,8
genflag1682,6802,1A92,8
genflag1683,6803,1A93,8
genflag1684,6804,1A94,8
genflag1685,6805,1A95,8
genflag1686,6806,1A96,8
genflag1687,6807,1A97,8
genflag1688,6808,1A98,8
genflag1689,6809,1A99,8
genflag1690,6810,1A9A,8
genflag1691,6811,1A9B,8
genflag1692,6812,1A9C,8
genflag1693,6813,1A9D,8
genflag1694,6814,1A9E,8
genflag1695,6815,1A9F,8
genflag1696,6816,1AA0,8
genflag1697,6817,1AA1,8
genflag1698,6818,1AA2,8
genflag1699,6819,1AA3,8
genflag1700,6820,1AA4,8
genflag1701,6821,1AA5,8
genflag1702,6822,1AA6,8
genflag1703,6823,1AA7,8
genflag1704,6824,1AA8,8
genflag1705,6825,1AA9,8
genflag1706,6826,1AAA,8
genflag1707,6827,1AAB,8
genflag1708,6828,1AAC,8
genflag1709,6829,1AAD,8
genflag1710,6830,1AAE,8
genflag1711,6831,1AAF,8
genflag1712,6832,1AB0,8
genflag1713,6833,1AB1,8
genflag1714,6834,1AB2,8
genflag1715,6835,1AB3,8
genflag1716,6836,1AB4,8
genflag1717,6837,1AB5,8
genflag1718,6838,1AB6,8
genflag1719,6839,1AB7,8
genflag1720,6840,1AB8,8
genflag1721,6841,1AB9,8
genflag1722,6842,1ABA,8
genflag1723,6843,1ABB,8
genflag1724,6844,1ABC,8
genflag1725,6845,1ABD,8
genflag1726,6846,1ABE,8
genflag1727,6847,1ABF,8
genflag1728,6848,1AC0,8
genflag1729,6849,1AC1,8
genflag1730,6850,1AC2,8
genflag1731,6851,1AC3,8
genflag1732,6852,1AC4,8
genflag1733,6853,1AC5,8
genflag1734,6854,1AC6,8
genflag1735,6855,1AC7,8
genflag1736,6856,1AC8,8
genflag1737,6857,1AC9,8
genflag1738,6858,1ACA,8
genflag1739,6859,1ACB,8
genflag1740,6860,1ACC,8
genflag1741,6861,1ACD,8
genflag1742,6862,1ACE,8
genflag1743,6863,1ACF,8
genflag1744,6864,1AD0,8
genflag1745,6865,1AD1,8
genflag1746,6866,1AD2,8
genflag1747,6867,1AD3,8
genflag1748,6868,1AD4,8
genflag1749,6869,1AD5,8
genflag1750,6870,1AD6,8
genflag1751,6871,1AD7,8
genflag1752,6872,1AD8,8
genflag1753,6873,1AD9,8
genflag1754,6874,1ADA,8
genflag1755,6875,1ADB,8
genflag1756,6876,1ADC,8
genflag1757,6877,1ADD,8
genflag1758,6878,1ADE,8
genflag1759,6879,1ADF,8
genflag1760,6880,1AE0,8
genflag1761,6881,1AE1,8
genflag1762,6882,1AE2,8
genflag1763,6883,1AE3,8
genflag1764,6884,1AE4,8
genflag1765,6885,1AE5,8
genflag1766,6886,1AE6,8
genflag1767,6887,1AE7,8
genflag1768,6888,1AE8,8
genflag1769,6889,1AE9,8
genflag1770,6890,1AEA,8
genflag1771,6891,1AEB,8
genflag1772,6892,1AEC,8
genflag1773,6893,1AED,8
genflag1774,6894,1AEE,8
genflag1775,6895,1AEF,8
genflag1776,6896,1AF0,8
genflag1777,6897,1AF1,8
genflag1778,6898,1AF2,8
genflag1779,6899,1AF3,8
genflag1780,6900,1AF4,8
genflag1781,6901,1AF5,8
genflag1782,6902,1AF6,8
genflag1783,6903,1AF7,8
genflag1784,6904,1AF8,8
genflag1785,6905,1AF9,8
genflag1786,6906,1AFA,8
genflag1787,6907,1AFB,8
genflag1788,6908,1AFC,8
genflag1789,6909,1AFD,8
genflag1790,6910,1AFE,8
genflag1791,6911,1AFF,8
genflag1792,6912,1B00,8
genflag1793,6913,1B01,8
genflag1794,6914,1B02,8
genflag1795,6915,1B03,8
genflag1796,6916,1B04,8
genflag1797,6917,1B05,8
genflag1798,6918,1B06,8
genflag1799,6919,1B07,8
genflag1800,6920,1B08,8
genflag1801,6921,1B09,8
genflag1802,6922,1B0A,8
genflag1803,6923,1B0B,8
genflag1804,6924,1B0C,8
genflag1805,6925,1B0D,8
genflag1806,6926,1B0E,8
genflag1807,6927,1B0F,8
genflag1808,6928,1B10,8
genflag1809,6929,1B11,8
genflag1810,6930,1B12,8
genflag1811,6931,1B13,8
genflag1812,6932,1B14,8
genflag1813,6933,1B15,8
genflag1814,6934,1B16,8
genflag1815,6935,1B17,8
genflag1816,6936,1B18,8
genflag1817,6937,1B19,8
genflag1818,6938,1B1A,8
genflag1819,6939,1B1B,8
genflag1820,6940,1B1C,8
genflag1821,6941,1B1D,8
genflag1822,6942,1B1E,8
genflag1823,6943,1B1F,8
genflag1824,6944,1B20,8
genflag1825,6945,1B21,8
genflag1826,6946,1B22,8
genflag1827,6947,1B23,8
genflag1828,6948,1B24,8
genflag1829,6949,1B25,8
genflag1830,6950,1B26,8
genflag1831,6951,1B27,8
genflag1832,6952,1B28,8
genflag1833,6953,1B29,8
genflag1834,6954,1B2A,8
genflag1835,6955,1B2B,8
genflag1836,6956,1B2C,8
genflag1837,6957,1B2D,8
genflag1838,6958,1B2E,8
genflag1839,6959,1B2F,8
genflag1840,6960,1B30,8
genflag1841,6961,1B31,8
genflag1842,6962,1B32,8
genflag1843,6963,1B33,8
genflag1844,6964,1B34,8
genflag1845,6965,1B35,8
genflag1846,6966,1B36,8
genflag1847,6967,1B37,8
genflag1848,6968,1B38,8
genflag1849,6969,1B39,8
genflag1850,6970,1B3A,8
genflag1851,6971,1B3B,8
genflag1852,6972,1B3C,8
genflag1853,6973,1B3D,8
genflag1854,6974,1B3E,8
genflag1855,6975,1B3F,8
genflag1856,6976,1B40,8
genflag1857,6977,1B41,8
genflag1858,6978,1B42,8
genflag1859,6979,1B43,8
genflag1860,6980,1B44,8
genflag1861,6981,1B45,8
genflag1862,6982,1B46,8
genflag1863,6983,1B47,8
genflag1864,6984,1B48,8
genflag1865,6985,1B49,8
genflag1866,6986,1B4A,8
genflag1867,6987,1B4B,8
genflag1868,6988,1B4C,8
genflag1869,6989,1B4D,8
genflag1870,6990,1B4E,8
genflag1871,6991,1B4F,8
genflag1872,6992,1B50,8
genflag1873,6993,1B51,8
genflag1874,6994,1B52,8
genflag1875,6995,1B53,8
genflag1876,6996,1B54,8
genflag1877,6997,1B55,8
